id,name,url,country,location,timezone,language,bundle,keywords
654,Stockton Record,https://www.recordnet.com/,US,Stockton,America/Los_Angeles,en,california|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Stockton, CA from Stockton Record."
655,Times Herald-Record,https://www.recordonline.com/,US,Middletown,America/New_York,en,new-york-state|gannett,
656,Kent Ravenna Record-Courier,https://www.record-courier.com/,US,Kent,America/New_York,en,ohio|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Kent, OH from Kent Ravenna Record-Courier."
657,RedState,https://redstate.com/,US,Washington,America/New_York,en,us-right-wing,Conservative News & Politics 06/05/2024 21:00:01 P EST
658,The Register Guard,https://www.registerguard.com/,US,Eugene,America/Los_Angeles,en,oregon|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Eugene, OR from The Register Guard."
659,Reporte Índigo,https://www.reporteindigo.com/,MX,Mexico City,America/Mexico_City,es,,"Reporte Índigo se publica de lunes a viernes en la CDMX, Guadalajara y Monterrey. Noticias, entrevistas, opinión, videos."
660,Abilene Reporter News,https://www.reporternews.com/,US,Abilene,America/Chicago,en,texas|gannett,
661,Repubblica,https://www.repubblica.it/,IT,Rome,Europe/Berlin,it,,"la Repubblica è il quotidiano online aggiornato 24 ore su 24 su politica, cronaca, economia, sport, esteri, spettacoli, musica, cultura, scienza, tecnologia."
662,Rest of World,https://restofworld.org/,US,New York City,America/New_York,en,,We’re a global nonprofit publication covering the impact of technology beyond the Western bubble.
663,Reveal,https://revealnews.org/,US,Emeryville,America/Los_Angeles,en,,"We engage and empower the public through investigative journalism and groundbreaking storytelling that sparks action, improves lives and protects our democracy."
664,Las Vegas Review-Journal,https://www.reviewjournal.com/,US,Las Vegas,America/Los_Angeles,en,nevada|las-vegas,"The Las Vegas Review-Journal is Nevada's most trusted source for local news, Las Vegas sports, business news, gaming news, entertainment news and more."
665,ISTOÉ,https://istoe.com.br/,BR,São Paulo,America/Sao_Paulo,pt,,A mais combativa revista semanal de informação e interesse geral do Brasil
666,revista piauí,https://piaui.folha.uol.com.br/,BR,São Paulo,America/Sao_Paulo,pt,,Assine a piauí com desconto em www.assineabril.com/piaui
